id,config.sigma,config.cutoff,config.noise,result.av_train_rmse,result.av_test_rmse,metadata.timing.start,metadata.timing.end,metadata.search-mode
230211-032911-3584-wise-soup,0.1,9.293346726136292,0.0057654529328214,0.0635619883653365,0.116696067376782,1676086151.359691,1676093948.719522,bayesian-optimization
230211-025546-2410-ripe-wind,1.2703903519742303,3.424044974705559,0.0001,0.097058462134903,0.1054877071767471,1676084146.241888,1676091789.759232,bayesian-optimization
230211-025318-5602-tiny-iron,0.1,9.365845455161171,0.0062454547337324,0.0596705842955261,0.1104314058377562,1676083998.561284,1676091663.529574,bayesian-optimization
230211-014511-3260-ripe-tank,0.1,9.375950463943488,0.006418256410542,0.0593520572613372,0.1093200913509212,1676079911.513491,1676089946.776156,bayesian-optimization
230211-014351-0502-mean-link,1.2927006319812802,3.612489177531351,0.0001726231466573,0.0710253160144573,0.0846124313741715,1676079831.054275,1676089899.970399,bayesian-optimization
230211-031157-9914-some-fail,0.1,9.37922320146569,0.0042270179516219,0.0545889739947609,0.1136923794663116,1676085117.992744,1676089523.071328,bayesian-optimization
230211-025704-5922-flat-gain,0.1,9.052486541484985,0.011882010813859,0.0926593275970446,0.1357178483612564,1676084224.593354,1676088542.352635,bayesian-optimization
230211-025018-4980-past-tank,1.2970553887090015,3.5092080745761915,0.0001,0.0824850334442552,0.0934094730320932,1676083818.498985,1676087955.619622,bayesian-optimization
230211-002425-5817-both-king,0.1,15.0,1.0,0.1641107480491062,0.1723630116691615,1676075065.582529,1676086788.888783,bayesian-optimization
230211-062716-6049-lost-rich,1.4740038137945757,4.085022612589222,0.000109696206582,0.0637012663575072,0.0843956497160018,1676096836.605701,1676107708.093996,bayesian-optimization
230211-062717-0467-that-talk,1.4740034042614365,4.085025120502793,0.0001096961397195,0.0637012632158564,0.0843961350087404,1676096837.049363,1676107522.953759,bayesian-optimization
230211-043507-8812-slim-ball,2.0,4.737034447762314,0.0001,0.0645172271733404,0.1288096876461903,1676090107.886889,1676099990.177812,bayesian-optimization
230211-043358-6682-soft-golf,1.6535851235704304,4.59230372835381,0.0001,0.0630642306511355,0.1245575000262266,1676090038.669002,1676099976.597494,bayesian-optimization
230211-092942-6330-bare-hold,0.8978230091028618,7.101421407632396,0.2320507674749965,0.0491030965668512,0.0706198774183027,1676107782.633975,1676115103.432419,bayesian-optimization
230211-092942-3913-last-band,2.0,3.621101262097188,1.0,0.1133318922673781,0.1138304490966359,1676107782.3923,1676115085.555051,bayesian-optimization
230211-072222-0258-bare-host,2.0,3.624256058580078,1.0,0.1135323559515363,0.1140208402773815,1676100142.031469,1676110160.74112,bayesian-optimization
230211-072131-8808-wiry-desk,2.0,8.245384834833143,0.0007080316315182,0.0398610773313424,0.0974838807018704,1676100091.881697,1676110131.766249,bayesian-optimization
230214-074604-9303-full-work,0.5952034063656424,4.580565645637485,1.0,0.0764858786428334,0.0816824736710365,1676360764.931753,1676369169.403891,bayesian-optimization
230214-071907-5209-worn-shop,0.5576373197894351,4.551460988300505,1.0,0.0757530655198688,0.0813975193052474,1676359147.530972,1676369116.51539,bayesian-optimization
230214-072123-5008-bold-high,0.595204221119226,4.580564809117626,1.0,0.0764858955485064,0.081682487462181,1676359283.501786,1676369078.239706,bayesian-optimization
230214-083351-5230-lost-cake,0.5952057414562479,4.5805642486954525,1.0,0.0764859256696741,0.0816825074919417,1676363631.536395,1676373826.941062,bayesian-optimization
230214-080905-8317-both-task,2.0,2.7998613729697475,0.0415312730574336,0.2126193445808506,0.2117363472558695,1676362145.842592,1676370149.68821,bayesian-optimization
230214-102658-6992-bold-hide,2.0,1.5,0.0367641449842832,0.2148016320733214,0.2139720766548432,1676370418.70558,1676378795.247345,bayesian-optimization
230214-101304-3997-spry-meet,0.5576128968573986,4.551473975246887,1.0,0.075752514315506,0.081397095781572,1676369584.400648,1676378793.298248,bayesian-optimization
230214-101235-1662-used-site,0.5952033320618925,4.580565670179144,1.0,0.0764858771747652,0.0816824727083486,1676369555.17939,1676378765.293474,bayesian-optimization
230214-113429-1158-easy-lake,0.5952036595742429,4.580565391730782,1.0,0.0764858838881334,0.0816824779224583,1676374469.129704,1676383736.634719,bayesian-optimization
230214-101914-7090-grim-ship,0.5952036642873724,4.580565438963577,1.0,0.0764858839117724,0.0816824777053497,1676369954.711174,1676379013.763789,bayesian-optimization
230214-124940-5218-meek-sail,0.5952032276968494,4.580565751198627,1.0,0.0764858750464632,0.0816824710907868,1676378980.522719,1676389007.507804,bayesian-optimization
230214-142045-2668-wide-head,2.0,1.5,0.0367641281630099,0.2148016320731565,0.2139720765903566,1676384445.268036,1676394556.345599,bayesian-optimization
230214-125720-5806-both-hate,0.5952040026894578,4.580564278886824,1.0,0.0764858920906964,0.0816824880666663,1676379440.586736,1676392178.961315,bayesian-optimization
